BBL,Calendar Year,Fuel Oil,Electricity,Natural Gas,Others
1005680024,2022,0.0,86.3697015368,158.716446725,0.0
1018900064,2022,0.0,37.79287764079999,112.982400702,0.0
1010460036,2022,0.0,130.4670365088,158.682859961,0.0
1021800570,2022,0.0,486.11164140079995,220.020825802,0.0
2043190025,2022,0.0,119.72192674639999,283.092195823,0.0
2043170019,2022,0.0,90.610392264,220.05919246599998,0.0
1008040013,2022,166.0574907,80.0634815374,0.186941889,0.0
2032580050,2022,0.0,94.10570551219999,438.10338622099994,0.0
1008280064,2022,145.421923421,88.398821597,0.068665919,0.0
4051810046,2022,0.0,509.01549192579995,190.559057081,0.0
3056060017,2022,0.0,13.746789225999999,118.493726311,0.0
2032370103,2022,0.0,32.049642305999996,1.1161119609999999,0.0
2043180030,2022,0.0,86.56501095259999,166.190293054,0.0
1008310010,2022,148.40204118,55.83320874379999,0.259367996,0.0
2033180069,2022,0.0,50.23483005959999,104.888165841,0.0
2024550053,2022,0.0,208.03908768219998,613.504392556,0.0
1018880053,2022,0.0,47.362056544199994,146.52150909899999,0.0
1018880063,2022,0.0,56.91670065899999,152.62161216799998,0.0
1012420001,2022,0.0,54.4397761874,111.69133909,0.0
1008330024,2022,0.0,88.78218748239999,0.971323479,0.0
3043220001,2022,0.0,129.9534065538,52.137752406999994,0.0
1000890003,2022,0.0,608.9638934932,208.50204220799998,0.0
3013110066,2022,0.0,167.6797073498,35.642120999999996,0.0
4003650001,2022,0.0,35.502449244,44.330917,0.0
4025850021,2022,0.0,175.59697718779998,509.229317933,0.0
4002750023,2022,0.0,68.430824992,64.937597,0.0
4002850001,2022,0.0,125.52882040979999,0.886937,0.0
1003030027,2022,0.0,37.449764161999994,11.328363,0.0
1008330018,2022,204.21566993300004,451.66084045959997,0.493923,0.0
1008330063,2022,79.78240372,206.8698896378,66.382189,0.0
1008330057,2022,99.61258508,242.10187044979997,125.743236,0.0
4076100040,2022,0.0,147.5604391378,106.878564,0.0
4049800001,2022,0.0,116.0066556238,3.807987,0.0
3027007501,2022,0.0,104.066196756,138.802995622,0.0
1014120058,2022,0.0,250.93980211599998,110.511282689,0.0
3029880014,2022,0.0,41.027980608,35.934225999999995,0.0
1007940017,2022,0.0,269.72923830779996,70.949649,0.0
3010410001,2022,0.0,401.36844916959996,181.715849067,0.0
1017170022,2022,0.0,37.55350152,119.003571689,0.0
1015537501,2022,0.0,28.51765978,56.211624,0.0
3036967501,2022,0.0,297.74641590379997,157.17903437799998,0.0
3010470003,2022,0.0,84.1627542618,141.30029155399998,0.0
3069900001,2022,0.0,311.59867625979996,372.694108689,0.0
3077290025,2022,0.0,404.95617246539996,467.00153037800004,0.0
1020130009,2022,0.0,80.855613068,0.095598,0.0
1015590031,2022,0.0,170.8438412498,113.72443237799999,0.0
1014210001,2022,0.0,667.318584649,1083.013824933,0.0
3011457502,2022,0.0,40.089720994,0.0,0.0
3083317501,2022,0.0,3.3522481619999995,0.0,0.0
3023750005,2022,0.0,78.998743256,53.577368,0.0
3019337501,2022,0.0,252.59668132779998,48.999291311,0.0
2033010066,2022,0.0,42.354894112,190.10192868899998,0.0
2032030044,2022,219.320805417,39.210409627999994,7.111428999999999,0.0
2037410001,2022,0.0,167.1196989938,676.297423689,0.0
2031740018,2022,0.0,43.019795673999994,8.97559,0.0
2032700113,2022,0.0,48.143091934,154.433242067,0.0
3030720040,2022,0.0,237.5611215818,59.32387,0.0
1008790054,2022,0.0,85.15132215999999,117.569591067,0.0
1005607501,2022,0.0,551.9944861654,579.870934244,0.0
1019930073,2022,0.0,63.25811622999999,188.625470689,0.0
1019950016,2022,0.0,65.70851399,268.593213622,0.0
3020120001,2022,0.0,387.0128170096,128.202229,0.0
3050720006,2022,85.180375248,29.821167361999997,6.405066,0.0
3010930038,2022,0.0,53.422427674,125.29179037799999,0.0
3018430020,2022,0.0,104.3684221118,264.06823099999997,0.0
1007190029,2022,0.0,204.2302217678,208.589514378,0.0
1013430024,2022,0.0,130.0062865998,20.064958,0.0
1018460044,2022,0.0,42.526826502,94.286183,0.0
3010810043,2022,0.0,54.879374078,222.63179837799998,0.0
3018930004,2022,0.0,167.6909768678,27.240119,0.0
3019057502,2022,0.0,468.2278988056,107.712391,0.0
3019057503,2022,0.0,458.18933002939997,123.932190311,0.0
4020860040,2022,0.0,547.4609613473999,1804.6989271579998,0.0
1003720041,2022,0.0,332.1747933937999,287.68626393299996,0.0
4049680024,2022,0.0,50.222751448,3.8239199999999998,0.0
3019940007,2022,0.0,101.589792416,26.427536,0.0
1008610059,2022,0.0,165.7907627558,123.528549,0.0
2039320182,2022,0.0,282.56319657579996,79.574713,0.0
4013340013,2022,0.0,171.86589984379998,169.001341622,0.0
1019510014,2022,0.0,248.4232031618,198.886301445,0.0
1020810001,2022,0.0,135.649165432,257.302027622,0.0
3018370053,2022,0.0,33.748449904,149.047904,0.0
3018480001,2022,0.0,56.393823919999996,109.741193,0.0
1011410051,2022,0.0,327.38293654779994,48.850578,0.0
3048370065,2022,0.0,78.517621526,27.447248,0.0
1005570017,2022,0.0,225.7630920838,7.361046,0.0
1004667501,2022,0.0,151.42764648,131.893368689,0.0
2024560037,2022,0.0,74.350500524,599.197642,0.0
1021420015,2022,0.0,39.605420681999995,6.399755,0.0
1021420012,2022,177.294918054,25.009372137999996,4.689613,0.0
1021420009,2022,185.94649795799998,25.991553976,4.291288,0.0
1014050066,2022,0.0,35.0635448622,1.7584720999999999,0.0
3050557502,2022,0.0,15.985782386799999,24.627107,0.0
3029167505,2022,0.0,76.369478018,51.808805,0.0
1018720054,2022,202.409897406,62.553915835999994,194.154227,0.0
2025990146,2022,0.0,186.28539260579998,135.69604999999999,0.0
3018030072,2022,0.0,20.839072553999998,3.574303,0.0
1005440013,2022,0.0,249.3837128498,51.267083,0.0
1007890040,2022,0.0,143.3002723718,7.663773,0.0
3044960015,2022,0.0,80.05752892019999,0.0,0.0
2026007501,2022,0.0,346.55871493359996,178.32213068899998,0.0
2031757501,2022,0.0,261.4634802978,162.134223933,0.0
1020267501,2022,0.0,232.7487484338,139.822697,0.0
2022780056,2022,0.0,21.683130556,40.884077999999995,0.0
4002800005,2022,0.0,43.02644179999999,55.781433,0.0
4004400008,2022,419.807483884,243.25774734599997,0.010622,0.0
1006180040,2022,0.0,76.155646138,5.215402,0.0
3061430001,2022,0.0,741.6057735987999,481.12506736699993,0.0
3067827504,2022,0.0,25.311337427999998,31.419876,0.0
2045050015,2022,0.0,126.27090372199999,102.990917311,0.0
3006520036,2022,0.0,16.300057457999998,23.708304,0.0
5000050057,2022,13.825323,57.350577101999995,175.746295689,0.0
3048700033,2022,0.0,46.981175732,83.02686299999999,0.0
3050830110,2022,0.0,34.014872868,127.28342599999999,0.0
2039447501,2022,0.0,4297.8447234534,1491.8692951589999,7596.723998944
4021070024,2022,0.0,0.0,0.0,0.0
2030290015,2022,0.0,1058.598272343,214.49004068899998,0.0
4019560001,2022,0.0,45.345650811999995,110.065164,0.0
2041620041,2022,0.0,48.027218172,7.201715999999999,0.0
4016340001,2022,0.0,615.1996934532,154.252678689,0.0
3013050029,2022,2.048196,34.743346069999994,144.262703622,0.0
1002390020,2022,0.0,94.3784278478,63.131857,0.0
1003030025,2022,0.0,143.2927593598,112.779090311,0.0
3022780002,2022,0.0,85.9806431,226.24329431099997,0.0
2023190112,2022,0.0,1132.1541562631999,159.691142689,0.0
3045020027,2022,0.0,28.265684915999998,45.371873,0.0
2038230007,2022,0.0,156.1093799078,50.778470999999996,0.0
2028070027,2022,0.0,36.840921228,193.30976737799998,0.0
1012310055,2022,0.0,563.2899818492,153.201100689,0.0
2031690034,2022,336.96921334099994,104.91516711199999,51.022771689,0.0
3061337502,2022,0.0,78.460696012,0.0,0.0
4006540062,2022,0.0,52.376096272,13.426207999999999,0.0
4006540067,2022,0.0,67.83411846199999,16.304769999999998,0.0
4006540072,2022,0.0,80.96715239999999,10.930038,0.0
2023520015,2022,0.0,34.024408613999995,190.755187,0.0
1007700051,2022,173.47009495300003,31.183623192,4.604636999999999,0.0
1007380048,2022,150.045456058,25.991553976,1.561434,0.0
2023230043,2022,0.0,0.0,0.0,0.0
3027497501,2022,0.0,45.083273315999996,35.243795999999996,0.0
4051057503,2022,0.0,54.585210761999996,100.99397599999999,0.0
3029430002,2022,0.0,1.2994621139999998,1.524257,0.0
3007670038,2022,0.0,44.413459399999994,133.46543,0.0
